Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Blues Blast 2023: A Tribute to Koko Taylor,https://www.eventbrite.com/e/blues-blast-2023-a-tribute-to-koko-taylor-tickets-710512781857?aff=ebdssbdestsearch,,"Sat, Nov 4 •  10:00 AM ","The Rhythm Room 1019 East Indian School Road Phoenix, AZ 85014",Phoenix Blues Society,http://www.phoenixblues.org,https://www.facebook.com/Phoenix-Blues-Society-283092314157,N/A,N/A
Blues Blast 2023: A Tribute to Koko Taylor,https://www.eventbrite.com/e/blues-blast-2023-a-tribute-to-koko-taylor-tickets-710512781857?aff=ebdssbdestsearch,,N/A,"The Rhythm Room 1019 East Indian School Road Phoenix, AZ 85014",Phoenix Blues Society,http://www.phoenixblues.org,https://www.facebook.com/Phoenix-Blues-Society-283092314157,N/A,N/A
Roots Life Unity in the Community: Fam Blam,https://www.eventbrite.com/e/roots-life-unity-in-the-community-fam-blam-tickets-728541726917?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","Esteban Park 3345 East Roeser Road Phoenix, AZ 85040",Moorish Manor Management,https://www.moorishmanor.com,N/A,https://www.twitter.com/MoorishManor,N/A
Roots Life Unity in the Community: Fam Blam,https://www.eventbrite.com/e/roots-life-unity-in-the-community-fam-blam-tickets-728541726917?aff=ebdssbdestsearch,,N/A,"Esteban Park 3345 East Roeser Road Phoenix, AZ 85040",Moorish Manor Management,https://www.moorishmanor.com,N/A,https://www.twitter.com/MoorishManor,N/A
AZ FASHION FILM FEST,https://www.eventbrite.com/e/az-fashion-film-fest-tickets-706401775727?aff=ebdssbdestsearch,,"Sun, Oct 22 •  12:00 AM ","Parkwood Studios - Photo Video & Event Space Rentals 2212 East McDowell Road Phoenix, AZ 85006",Arabella Marketing And PR,https://www.arabellamarketingandpr.com,https://www.facebook.com/events/350489572424262,N/A,N/A
AZ FASHION FILM FEST,https://www.eventbrite.com/e/az-fashion-film-fest-tickets-706401775727?aff=ebdssbdestsearch,,N/A,"Parkwood Studios - Photo Video & Event Space Rentals 2212 East McDowell Road Phoenix, AZ 85006",Arabella Marketing And PR,https://www.arabellamarketingandpr.com,https://www.facebook.com/events/350489572424262,N/A,N/A
FlowFest 2.0,https://www.eventbrite.com/e/flowfest-20-tickets-735442587577?aff=ebdssbdestsearch,,Saturday • 6:00 PM,"Fexam 2910 North 35th Avenue At the back of Suite #3 Phoenix, AZ 85017",FEXAM Media,http://fexammedia.com,https://www.facebook.com/fexammedia,N/A,N/A
FlowFest 2.0,https://www.eventbrite.com/e/flowfest-20-tickets-735442587577?aff=ebdssbdestsearch,,N/A,"Fexam 2910 North 35th Avenue At the back of Suite #3 Phoenix, AZ 85017",FEXAM Media,http://fexammedia.com,https://www.facebook.com/fexammedia,N/A,N/A
ATO INC presents P.O.W.E.R. S.U.R.G.E. - Fall Family Fun Fest,https://www.eventbrite.com/e/ato-inc-presents-power-surge-fall-family-fun-fest-tickets-720298220367?aff=ebdssbdestsearch,,"Sat, Nov 4 •  12:00 PM ","6829 N 46th Ave 6829 North 46th Avenue Glendale, AZ 85301","At the Outlet, Inc.",https://attheoutletinc.wixsite.com/attheoutletinc,https://www.facebook.com/attheoutletinc,https://www.twitter.com/attheoutletinc,N/A
ATO INC presents P.O.W.E.R. S.U.R.G.E. - Fall Family Fun Fest,https://www.eventbrite.com/e/ato-inc-presents-power-surge-fall-family-fun-fest-tickets-720298220367?aff=ebdssbdestsearch,,N/A,"6829 N 46th Ave 6829 North 46th Avenue Glendale, AZ 85301","At the Outlet, Inc.",https://attheoutletinc.wixsite.com/attheoutletinc,https://www.facebook.com/attheoutletinc,https://www.twitter.com/attheoutletinc,N/A
Melrose Vintage Market,https://www.eventbrite.com/e/melrose-vintage-market-tickets-715759073657?aff=ebdssbdestsearch,,"Sun, Oct 22 •  9:00 AM ","700 W Campbell Ave 700 West Campbell Avenue Phoenix, AZ 85013",Melrose Vintage Market,N/A,N/A,N/A,N/A
Melrose Vintage Market,https://www.eventbrite.com/e/melrose-vintage-market-tickets-715759073657?aff=ebdssbdestsearch,,N/A,"700 W Campbell Ave 700 West Campbell Avenue Phoenix, AZ 85013",Melrose Vintage Market,N/A,N/A,N/A,N/A
"Fabulous Art & Crafts Festival Oct 14, 15th, 5031 E Elliot, Ahwatukee, Az",https://www.eventbrite.com/e/fabulous-art-crafts-festival-oct-14-15th-5031-e-elliot-ahwatukee-az-tickets-655896332587?aff=ebdssbdestsearch,,Saturday • 10:00 AM,"Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
"Fabulous Art & Crafts Festival Oct 14, 15th, 5031 E Elliot, Ahwatukee, Az",https://www.eventbrite.com/e/fabulous-art-crafts-festival-oct-14-15th-5031-e-elliot-ahwatukee-az-tickets-655896332587?aff=ebdssbdestsearch,,N/A,"Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
Fiesta Latina,https://www.eventbrite.com/e/fiesta-latina-tickets-730837152597?aff=ebdssbdestsearch,,"Sat, Nov 11 •  9:00 PM ","The Cash Nightclub & Lounge 1730 East McDowell Road Phoenix, AZ 85006",Az Latinx Queens,N/A,N/A,N/A,N/A
Fiesta Latina,https://www.eventbrite.com/e/fiesta-latina-tickets-730837152597?aff=ebdssbdestsearch,,N/A,"The Cash Nightclub & Lounge 1730 East McDowell Road Phoenix, AZ 85006",Az Latinx Queens,N/A,N/A,N/A,N/A
#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Phoenix,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-phoenix-tickets-129063505419?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Only Phoenix , AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#StartupMoves Virtual Job Fair / Career Expo #Startup #Founder #Phoenix,https://www.eventbrite.com/e/startupmoves-virtual-job-fair-career-expo-startup-founder-phoenix-tickets-129063505419?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Only Phoenix , AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Data #FirstFridayFair Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/data-firstfridayfair-virtual-job-fair-career-expo-event-phoenix-tickets-25307646853?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Virtual Event [Online Only] Virtual Event Only Poenix, AZ 85003",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
#Data #FirstFridayFair Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/data-firstfridayfair-virtual-job-fair-career-expo-event-phoenix-tickets-25307646853?aff=ebdssbdestsearch,,N/A,"Virtual Event [Online Only] Virtual Event Only Poenix, AZ 85003",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
#DiversityHire Virtual Job Fair / Career Expo #Diversity Event#Phoenix,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-eventphoenix-tickets-129322185137?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Only Phoenix  , AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#DiversityHire Virtual Job Fair / Career Expo #Diversity Event#Phoenix,https://www.eventbrite.com/e/diversityhire-virtual-job-fair-career-expo-diversity-eventphoenix-tickets-129322185137?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Only Phoenix  , AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
AnalyticsWeek Virtual Job Fair / Career Networking Event #Phoneix,https://www.eventbrite.com/e/analyticsweek-virtual-job-fair-career-networking-event-phoneix-tickets-131203564393?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Only Phoenix, AZ",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
AnalyticsWeek Virtual Job Fair / Career Networking Event #Phoneix,https://www.eventbrite.com/e/analyticsweek-virtual-job-fair-career-networking-event-phoneix-tickets-131203564393?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Only Phoenix, AZ",AnalyticsWEEK,http://analyticsweek.com,https://www.facebook.com/analyticsweek,https://www.twitter.com/analyticsweek,N/A
Phoenix Job Fair - Phoenix Career Fair,https://www.eventbrite.com/e/phoenix-job-fair-phoenix-career-fair-tickets-469250449727?aff=ebdssbdestsearch,,"Wed, Oct 18 •  11:30 AM ","Holiday Inn & Suites Phoenix Airport North, an IHG Hotel 1515 North 44th Street Phoenix, AZ 85008",Diversity Career Group Career Fairs & Job Fairs,http://www.dcgcareerfairs.com,https://www.facebook.com/Diversity-Career-Group-Career-Fairs-365806620631712,N/A,N/A
Phoenix Job Fair - Phoenix Career Fair,https://www.eventbrite.com/e/phoenix-job-fair-phoenix-career-fair-tickets-469250449727?aff=ebdssbdestsearch,,N/A,"Holiday Inn & Suites Phoenix Airport North, an IHG Hotel 1515 North 44th Street Phoenix, AZ 85008",Diversity Career Group Career Fairs & Job Fairs,http://www.dcgcareerfairs.com,https://www.facebook.com/Diversity-Career-Group-Career-Fairs-365806620631712,N/A,N/A
HLS Oktoberfest!,https://www.eventbrite.com/e/hls-oktoberfest-tickets-733168937027?aff=ebdssbdestsearch,,"Tue, Oct 31 •  6:00 PM ","6336 North 15th Avenue, Phoenix, AZ, USA 6336 North 15th Avenue Phoenix, AZ 85015",HLS Parent Action Committee,N/A,N/A,N/A,N/A
HLS Oktoberfest!,https://www.eventbrite.com/e/hls-oktoberfest-tickets-733168937027?aff=ebdssbdestsearch,,N/A,"6336 North 15th Avenue, Phoenix, AZ, USA 6336 North 15th Avenue Phoenix, AZ 85015",HLS Parent Action Committee,N/A,N/A,N/A,N/A
34th Annual Phoenix Chinese Week Culture and Cuisine Festival,https://www.eventbrite.com/e/34th-annual-phoenix-chinese-week-culture-and-cuisine-festival-tickets-698814491957?aff=ebdssbdestsearch,,"Sat, Feb 3 •  9:00 AM ","Steele Indian School Park 300 East Indian School Road Phoenix, AZ 85012",Phoenix Chinese Week,N/A,https://www.facebook.com/PhxChineseWeek,N/A,N/A
34th Annual Phoenix Chinese Week Culture and Cuisine Festival,https://www.eventbrite.com/e/34th-annual-phoenix-chinese-week-culture-and-cuisine-festival-tickets-698814491957?aff=ebdssbdestsearch,,N/A,"Steele Indian School Park 300 East Indian School Road Phoenix, AZ 85012",Phoenix Chinese Week,N/A,https://www.facebook.com/PhxChineseWeek,N/A,N/A
3rd Annual Halloween Festival,https://www.eventbrite.com/e/3rd-annual-halloween-festival-tickets-722477288017?aff=ebdssbdestsearch,,"Sat, Oct 28 •  1:00 PM ","1140 W Alameda Dr 1140 West Alameda Drive Tempe, AZ 85282",Rep Your Brand LLC,N/A,N/A,N/A,N/A
3rd Annual Halloween Festival,https://www.eventbrite.com/e/3rd-annual-halloween-festival-tickets-722477288017?aff=ebdssbdestsearch,,N/A,"1140 W Alameda Dr 1140 West Alameda Drive Tempe, AZ 85282",Rep Your Brand LLC,N/A,N/A,N/A,N/A
"Fabulous Art & Craft  Ahwatukee Plz, 5031 E. Elliot, Ahwatukee, Phoenix, Az",https://www.eventbrite.com/e/fabulous-art-craft-ahwatukee-plz-5031-e-elliot-ahwatukee-phoenix-az-tickets-655912390617?aff=ebdssbdestsearch,,"Sat, Dec 9 •  10:00 AM ","Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
"Fabulous Art & Craft  Ahwatukee Plz, 5031 E. Elliot, Ahwatukee, Phoenix, Az",https://www.eventbrite.com/e/fabulous-art-craft-ahwatukee-plz-5031-e-elliot-ahwatukee-phoenix-az-tickets-655912390617?aff=ebdssbdestsearch,,N/A,"Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
#AnalyticsClub Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/analyticsclub-virtual-job-fair-career-expo-event-phoenix-tickets-120560296091?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Virtual Event Only Virtual Event Only Phoenix, AZ 85003",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
#AnalyticsClub Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/analyticsclub-virtual-job-fair-career-expo-event-phoenix-tickets-120560296091?aff=ebdssbdestsearch,,N/A,"Virtual Event Only Virtual Event Only Phoenix, AZ 85003",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
endless colorful fields,https://www.eventbrite.com/e/endless-colorful-fields-tickets-723807747457?aff=ebdssbdestsearch,,"Sat, Dec 9 •  7:30 AM ","AZ Family Dental - Glendale, North 59th Avenue, Glendale, AZ, USA 8519 North 59th Avenue Glendale, AZ 85302",N/A,N/A,N/A,N/A,N/A
endless colorful fields,https://www.eventbrite.com/e/endless-colorful-fields-tickets-723807747457?aff=ebdssbdestsearch,,N/A,"AZ Family Dental - Glendale, North 59th Avenue, Glendale, AZ, USA 8519 North 59th Avenue Glendale, AZ 85302",N/A,N/A,N/A,N/A,N/A
Community Resource Fair,https://www.eventbrite.com/e/community-resource-fair-tickets-736672215427?aff=ebdssbdestsearch,,"Sat, Oct 21 •  9:00 AM ","Kenilworth Elementary School 1210 North 5th Avenue Phoenix, AZ 85003",Phoenix #1 Elementary School District,https://www.phxschools.org/phx1,N/A,N/A,N/A
Community Resource Fair,https://www.eventbrite.com/e/community-resource-fair-tickets-736672215427?aff=ebdssbdestsearch,,N/A,"Kenilworth Elementary School 1210 North 5th Avenue Phoenix, AZ 85003",Phoenix #1 Elementary School District,https://www.phxschools.org/phx1,N/A,N/A,N/A
"Phoenix Job Fair October 12, 2023 - Phoenix Career Fairs",https://www.eventbrite.com/e/phoenix-job-fair-october-12-2023-phoenix-career-fairs-tickets-492002612057?aff=ebdssbdestsearch,,Today • 11:00 AM,"Holiday Inn & Suites Phoenix Airport North, an IHG Hotel 1515 North 44th Street Phoenix, AZ 85008",Best Hire Career Fairs,N/A,https://www.facebook.com/besthirecareerfairs,https://www.twitter.com/BestHireCF,N/A
"Phoenix Job Fair October 12, 2023 - Phoenix Career Fairs",https://www.eventbrite.com/e/phoenix-job-fair-october-12-2023-phoenix-career-fairs-tickets-492002612057?aff=ebdssbdestsearch,,N/A,"Holiday Inn & Suites Phoenix Airport North, an IHG Hotel 1515 North 44th Street Phoenix, AZ 85008",Best Hire Career Fairs,N/A,https://www.facebook.com/besthirecareerfairs,https://www.twitter.com/BestHireCF,N/A
#MechanicsPort Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/mechanicsport-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256743736427?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#MechanicsPort Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/mechanicsport-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256743736427?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#RetailHires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/retailhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255405082477?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#RetailHires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/retailhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255405082477?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#TechnicianHires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/technicianhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255869752317?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#TechnicianHires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/technicianhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255869752317?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#JobsOffice Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/jobsoffice-virtual-job-fair-career-expo-event-phoenix-tickets-122338879883?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Only Phoenix, AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#JobsOffice Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/jobsoffice-virtual-job-fair-career-expo-event-phoenix-tickets-122338879883?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Only Phoenix, AZ 85003",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#SanitationHires Virtual Job Fair / Career Expo Event  #Phoenix #PHX,https://www.eventbrite.com/e/sanitationhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256213450327?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#SanitationHires Virtual Job Fair / Career Expo Event  #Phoenix #PHX,https://www.eventbrite.com/e/sanitationhires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256213450327?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Healthires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/healthires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255846171787?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#Healthires Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/healthires-virtual-job-fair-career-expo-event-phoenix-phx-tickets-255846171787?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#FoodServes Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/foodserves-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256370570277?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 1 more","Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#FoodServes Virtual Job Fair / Career Expo Event #Phoenix #PHX,https://www.eventbrite.com/e/foodserves-virtual-job-fair-career-expo-event-phoenix-phx-tickets-256370570277?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#EnergyHires Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/energyhires-virtual-job-fair-career-expo-event-phoenix-tickets-131893072731?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Only Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
#EnergyHires Virtual Job Fair / Career Expo Event #Phoenix,https://www.eventbrite.com/e/energyhires-virtual-job-fair-career-expo-event-phoenix-tickets-131893072731?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Only Phoenix, AZ",JobsOffice.org,https://JobsOffice.org,N/A,https://www.twitter.com/taohq,N/A
Monthly #USGov Virtual JobExpo / Career Fair #Phoenix,https://www.eventbrite.com/e/monthly-usgov-virtual-jobexpo-career-fair-phoenix-tickets-170353437718?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Phoenix, AZ",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #USGov Virtual JobExpo / Career Fair #Phoenix,https://www.eventbrite.com/e/monthly-usgov-virtual-jobexpo-career-fair-phoenix-tickets-170353437718?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #NonProfit Virtual JobExpo / Career Fair #Phoenix,https://www.eventbrite.com/e/monthly-nonprofit-virtual-jobexpo-career-fair-phoenix-tickets-170322032785?aff=ebdssbdestsearch,,"Fri, Nov 3 •  11:00 AM  + 14 more","Phoenix Virtual Event Phoenix, AZ",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Monthly #NonProfit Virtual JobExpo / Career Fair #Phoenix,https://www.eventbrite.com/e/monthly-nonprofit-virtual-jobexpo-career-fair-phoenix-tickets-170322032785?aff=ebdssbdestsearch,,N/A,"Phoenix Virtual Event Phoenix, AZ",TAO.ai,https://tao.ai,https://www.facebook.com/taoaihq,https://www.twitter.com/taohq,N/A
Archwood Exchange Buy Black Marketplace,https://www.eventbrite.com/e/archwood-exchange-buy-black-marketplace-tickets-658673378807?aff=ebdssbdestsearch,,"Sat, Oct 21 •  12:00 PM  + 4 more","850 N 5th St 850 North 5th Street Phoenix, AZ 85004",Archwood Exchange,N/A,N/A,N/A,N/A
Archwood Exchange Buy Black Marketplace,https://www.eventbrite.com/e/archwood-exchange-buy-black-marketplace-tickets-658673378807?aff=ebdssbdestsearch,,N/A,"850 N 5th St 850 North 5th Street Phoenix, AZ 85004",Archwood Exchange,N/A,N/A,N/A,N/A
Local Trade Az Early Bird Makers Market,https://www.eventbrite.com/e/local-trade-az-early-bird-makers-market-tickets-695682504097?aff=ebdssbdestsearch,,"Sat, Nov 18 •  10:00 AM ","2021 E Camelback Rd 2021 East Camelback Road Phoenix, AZ 85016",Local Trade Az,N/A,N/A,N/A,N/A
Local Trade Az Early Bird Makers Market,https://www.eventbrite.com/e/local-trade-az-early-bird-makers-market-tickets-695682504097?aff=ebdssbdestsearch,,N/A,"2021 E Camelback Rd 2021 East Camelback Road Phoenix, AZ 85016",Local Trade Az,N/A,N/A,N/A,N/A
Fabulous  Art & Crafts Festival  on Ahwatukee Plaza,https://www.eventbrite.com/e/fabulous-art-crafts-festival-on-ahwatukee-plaza-tickets-655913875057?aff=ebdssbdestsearch,,"Sat, Jan 27 •  10:00 AM ","Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
Fabulous  Art & Crafts Festival  on Ahwatukee Plaza,https://www.eventbrite.com/e/fabulous-art-crafts-festival-on-ahwatukee-plaza-tickets-655913875057?aff=ebdssbdestsearch,,N/A,"Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,N/A,N/A,N/A
16th Annual Dog Show,https://www.eventbrite.com/e/16th-annual-dog-show-tickets-735646056157?aff=ebdssbdestsearch,,"Sun, Oct 29 •  9:00 AM ","4700 E Warner Rd, Phoenix, AZ, USA 4700 East Warner Road Phoenix, AZ 85044","Ahwatukee Community Swim, Tennis & Event Center",N/A,N/A,N/A,N/A
16th Annual Dog Show,https://www.eventbrite.com/e/16th-annual-dog-show-tickets-735646056157?aff=ebdssbdestsearch,,N/A,"4700 E Warner Rd, Phoenix, AZ, USA 4700 East Warner Road Phoenix, AZ 85044","Ahwatukee Community Swim, Tennis & Event Center",N/A,N/A,N/A,N/A
FREE Halloween Party!!!,https://www.eventbrite.com/e/free-halloween-party-registration-723553817947?aff=ebdssbdestsearch,,"Sun, Oct 29 •  9:30 AM ","Christ's Community Church 4530 West Thunderbird Road Glendale, AZ 85306",Christ's Community Church,https://cccaz.org,https://www.facebook.com/137312113058365,N/A,N/A
FREE Halloween Party!!!,https://www.eventbrite.com/e/free-halloween-party-registration-723553817947?aff=ebdssbdestsearch,,N/A,"Christ's Community Church 4530 West Thunderbird Road Glendale, AZ 85306",Christ's Community Church,https://cccaz.org,https://www.facebook.com/137312113058365,N/A,N/A
Kovach's Fall Fest - Client Family Bash,https://www.eventbrite.com/e/kovachs-fall-fest-client-family-bash-tickets-728331478057?aff=ebdssbdestsearch,,"Fri, Oct 27 •  5:00 PM ","Kovach Chandler HQ 3195 West Armstrong Place Chandler, AZ 85286",Kovach Enclosure Sytems,N/A,N/A,N/A,N/A
Kovach's Fall Fest - Client Family Bash,https://www.eventbrite.com/e/kovachs-fall-fest-client-family-bash-tickets-728331478057?aff=ebdssbdestsearch,,N/A,"Kovach Chandler HQ 3195 West Armstrong Place Chandler, AZ 85286",Kovach Enclosure Sytems,N/A,N/A,N/A,N/A
ACE AND TONES FALLOUT FEST,https://www.eventbrite.com/e/ace-and-tones-fallout-fest-tickets-716595515477?aff=ebdssbdestsearch,,"Fri, Nov 17 •  7:00 PM ","AZWAYTOOACTIVE 2323 West Mescal Street Phoenix, AZ 85029",KILLVCE,N/A,N/A,N/A,N/A
ACE AND TONES FALLOUT FEST,https://www.eventbrite.com/e/ace-and-tones-fallout-fest-tickets-716595515477?aff=ebdssbdestsearch,,N/A,"AZWAYTOOACTIVE 2323 West Mescal Street Phoenix, AZ 85029",KILLVCE,N/A,N/A,N/A,N/A
"PHOENIX CHAMPIONS OF DIVERSITY CAREER FAIR- OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-champions-of-diversity-career-fair-october-19-2023-tickets-520183722517?aff=ebdssbdestsearch,,"Thu, Oct 19 •  11:00 AM ","DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,N/A
"PHOENIX CHAMPIONS OF DIVERSITY CAREER FAIR- OCTOBER 19, 2023",https://www.eventbrite.com/e/phoenix-champions-of-diversity-career-fair-october-19-2023-tickets-520183722517?aff=ebdssbdestsearch,,N/A,"DoubleTree by Hilton Phoenix North 10220 North Metro Parkway East Phoenix, AZ 85051",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,N/A
